index,Index,Label,unit,start,last,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MPU5650012       ,MPU5650012       ,"Total factor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,96.271,97.392,94.866,94.325,95.188,96.867,100.127,100.197,93.912,95.376,96.081,93.055,94.923,94.718,90.139,92.781,94.414,98.951,98.545,102.426,100.473,98.077,101.583,99.437,98.664,100.0,101.277,101.233,101.467,100.859,98.203,100.332,101.668,98.235,
MPU5650013       ,MPU5650013       ,"Total factor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,1.2,-2.6,-0.6,0.9,1.8,3.4,0.1,-6.3,1.6,0.7,-3.1,2.0,-0.2,-4.8,2.9,1.8,4.8,-0.4,3.9,-1.9,-2.4,3.6,-2.1,-0.8,1.4,1.3,0.0,0.2,-0.6,-2.6,2.2,1.3,-3.4,
MPU5650032       ,MPU5650032       ,"Combined inputs for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,104.824,107.574,111.684,112.625,112.164,112.867,111.2,115.055,123.073,118.82,120.988,125.86,124.4,122.505,121.309,119.64,115.163,110.954,111.543,106.94,110.391,107.686,92.789,97.224,98.506,100.0,98.548,96.749,94.761,93.612,93.767,90.716,89.509,87.914,
MPU5650033       ,MPU5650033       ,"Combined inputs for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,2.6,3.8,0.8,-0.4,0.6,-1.5,3.5,7.0,-3.5,1.8,4.0,-1.2,-1.5,-1.0,-1.4,-3.7,-3.7,0.5,-4.1,3.2,-2.5,-13.8,4.8,1.3,1.5,-1.5,-1.8,-2.1,-1.2,0.2,-3.3,-1.3,-1.8,
MPU5650042       ,MPU5650042       ,"Capital input for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,97.085,98.804,102.298,106.903,110.943,113.659,115.079,116.23,117.184,119.303,120.541,121.941,122.289,121.763,120.161,118.911,116.739,113.771,111.134,109.511,108.41,106.781,103.787,102.062,100.468,100.0,99.887,100.113,101.014,101.272,100.793,99.553,99.119,99.66,
MPU5650043       ,MPU5650043       ,"Capital input for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,1.8,3.5,4.5,3.8,2.4,1.2,1.0,0.8,1.8,1.0,1.2,0.3,-0.4,-1.3,-1.0,-1.8,-2.5,-2.3,-1.5,-1.0,-1.5,-2.8,-1.7,-1.6,-0.5,-0.1,0.2,0.9,0.3,-0.5,-1.2,-0.4,0.5,
MPU5650052       ,MPU5650052       ,"Labor input for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,152.52,154.422,157.282,156.834,155.269,156.938,159.224,161.639,161.122,160.053,161.396,162.172,162.555,156.586,144.65,134.869,125.384,122.151,123.109,122.367,121.026,117.447,106.533,106.864,104.444,100.0,99.553,100.468,100.126,100.99,99.742,101.976,98.265,99.315,
MPU5650053       ,MPU5650053       ,"Labor input for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,1.2,1.9,-0.3,-1.0,1.1,1.5,1.5,-0.3,-0.7,0.8,0.5,0.2,-3.7,-7.6,-6.8,-7.0,-2.6,0.8,-0.6,-1.1,-3.0,-9.3,0.3,-2.3,-4.3,-0.4,0.9,-0.3,0.9,-1.2,2.2,-3.6,1.1,
MPU5650062       ,MPU5650062       ,"Labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,59.443,60.62,60.427,61.028,62.437,63.679,64.54,66.205,66.757,65.928,67.015,67.83,69.125,71.689,73.239,80.026,83.817,87.123,87.537,88.398,91.673,90.297,89.646,91.627,94.124,100.0,99.762,97.664,97.004,96.203,95.497,92.962,95.944,91.895,
MPU5650063       ,MPU5650063       ,"Labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,2.0,-0.3,1.0,2.3,2.0,1.4,2.6,0.8,-1.2,1.6,1.2,1.9,3.7,2.2,9.3,4.7,3.9,0.5,1.0,3.7,-1.5,-0.7,2.2,2.7,6.2,-0.2,-2.1,-0.7,-0.8,-0.7,-2.7,3.2,-4.2,
MPU5650072       ,MPU5650072       ,"Capital productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,103.944,106.036,103.571,99.374,96.235,96.192,96.752,99.184,98.631,94.99,96.437,96.046,96.561,95.295,91.001,93.35,93.139,96.501,98.907,100.021,102.309,98.909,90.818,94.723,96.737,100.0,99.919,97.832,95.186,93.231,91.357,91.426,91.81,86.657,
MPU5650073       ,MPU5650073       ,"Capital productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,2.0,-2.3,-4.1,-3.2,0.0,0.6,2.5,-0.6,-3.7,1.5,-0.4,0.5,-1.3,-4.5,2.6,-0.2,3.6,2.5,1.1,2.3,-3.3,-8.2,4.3,2.1,3.4,-0.1,-2.1,-2.7,-2.1,-2.0,0.1,0.4,-5.6,
MPU5650082       ,MPU5650082       ,"Capital intensity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,57.188,57.169,58.344,61.413,64.879,66.2,66.707,66.749,67.684,69.405,69.49,70.622,71.587,75.228,80.482,85.726,89.991,90.282,88.505,88.38,89.605,91.294,98.709,96.732,97.299,100.0,99.843,99.828,101.909,103.188,104.532,101.68,104.503,106.045,
MPU5650083       ,MPU5650083       ,"Capital intensity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,0.0,2.1,5.3,5.6,2.0,0.8,0.1,1.4,2.5,0.1,1.6,1.4,5.1,7.0,6.5,5.0,0.3,-2.0,-0.1,1.4,1.9,8.1,-2.0,0.6,2.8,-0.2,0.0,2.1,1.3,1.3,-2.7,2.8,1.5,
MPU5650152       ,MPU5650152       ,"Contribution of capital intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,90.066,90.061,90.454,91.421,92.404,92.748,92.877,92.888,93.163,93.689,93.713,93.998,94.248,95.233,96.442,97.459,98.229,98.279,97.971,97.948,98.187,98.463,99.878,99.452,99.557,100.0,99.974,99.972,100.355,100.6,100.837,100.346,100.853,101.14,
MPU5650153       ,MPU5650153       ,"Contribution of capital intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.4,1.1,1.1,0.4,0.1,0.0,0.3,0.6,0.0,0.3,0.3,1.0,1.3,1.1,0.8,0.1,-0.3,0.0,0.2,0.3,1.4,-0.4,0.1,0.4,0.0,0.0,0.4,0.2,0.2,-0.5,0.5,0.3,
MPU5650162       ,MPU5650162       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,98.455,98.498,98.568,98.736,98.897,98.989,99.063,99.126,99.212,99.313,99.394,99.503,99.582,99.657,99.728,99.766,99.794,99.796,99.791,99.826,99.889,99.944,100.016,100.002,100.001,100.0,99.983,99.964,99.953,99.939,99.924,99.891,99.876,99.865,
MPU5650163       ,MPU5650163       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MPU5650172       ,MPU5650172       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,93.318,93.242,93.552,94.296,95.042,95.239,95.254,95.175,95.313,95.669,95.529,95.6,95.685,96.462,97.437,98.288,98.931,98.967,98.687,98.582,98.679,98.829,99.982,99.594,99.654,100.0,99.927,99.878,100.174,100.339,100.495,100.043,100.428,100.609,
MPU5650173       ,MPU5650173       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,-0.1,0.3,0.8,0.8,0.2,0.0,-0.1,0.1,0.4,-0.1,0.1,0.1,0.8,1.0,0.9,0.7,0.0,-0.3,-0.1,0.1,0.2,1.2,-0.4,0.1,0.3,-0.1,0.0,0.3,0.2,0.2,-0.4,0.4,0.2,
MPU5650182       ,MPU5650182       ,"Contribution of labor composition to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,97.26,97.113,97.214,97.327,97.533,97.716,97.988,98.147,98.211,98.224,98.205,98.448,98.785,99.208,99.245,99.338,99.185,99.257,99.533,99.701,99.987,100.07,100.267,100.259,100.232,100.0,99.902,100.037,100.207,100.596,100.709,100.857,100.742,101.192,
MPU5650183       ,MPU5650183       ,"Contribution of labor composition to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,-0.2,0.1,0.1,0.2,0.2,0.3,0.2,0.1,0.0,0.0,0.2,0.3,0.4,0.0,0.1,-0.2,0.1,0.3,0.2,0.3,0.1,0.2,0.0,0.0,-0.2,-0.1,0.1,0.2,0.4,0.1,0.1,-0.1,0.4,
MPU5650192       ,MPU5650192       ,"Contribution of research and development (R&D) intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.115,99.109,99.101,99.128,99.17,99.179,99.17,99.145,99.147,99.165,99.172,99.192,99.214,99.284,99.373,99.447,99.518,99.55,99.556,99.584,99.629,99.68,99.84,99.86,99.919,100.0,100.047,100.094,100.158,100.224,100.308,100.342,100.482,100.574,
MPU5650193       ,MPU5650193       ,"Contribution of research and development (R&D) intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,
MPU5650202       ,MPU5650202       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.002,99.029,99.062,99.124,99.198,99.254,99.307,99.357,99.413,99.475,99.55,99.643,99.713,99.793,99.884,99.949,99.983,99.964,99.931,99.951,99.988,100.009,100.041,99.995,99.982,100.0,100.016,100.036,100.071,100.098,100.108,100.07,100.066,100.089,
MPU5650203       ,MPU5650203       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MPU5650512       ,MPU5650512       ,"Real sectoral output for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,100.915,104.768,105.951,106.233,106.767,109.331,111.341,115.282,115.58,113.326,116.246,117.12,118.083,116.035,109.347,111.003,108.73,109.79,109.919,109.534,110.913,105.615,94.257,96.676,97.19,100.0,99.806,97.943,96.151,94.417,92.081,91.017,91.002,86.362,
MPU5650513       ,MPU5650513       ,"Real sectoral output for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,3.8,1.1,0.3,0.5,2.4,1.8,3.5,0.3,-2.0,2.6,0.8,0.8,-1.7,-5.8,1.5,-2.0,1.0,0.1,-0.4,1.3,-4.8,-10.8,2.6,0.5,2.9,-0.2,-1.9,-1.8,-1.8,-2.5,-1.2,0.0,-5.1,
MPU5650552       ,MPU5650552       ,"Energy input for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,132.272,134.452,139.718,139.079,132.199,131.259,119.929,118.792,127.634,110.223,114.496,118.964,118.49,154.361,186.992,152.265,147.852,136.427,151.746,120.285,135.42,153.486,99.24,98.775,99.223,100.0,93.853,94.714,86.814,91.938,81.902,64.658,58.264,48.66,
MPU5650553       ,MPU5650553       ,"Energy input for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,1.6,3.9,-0.5,-4.9,-0.7,-8.6,-0.9,7.4,-13.6,3.9,3.9,-0.4,30.3,21.1,-18.6,-2.9,-7.7,11.2,-20.7,12.6,13.3,-35.3,-0.5,0.5,0.8,-6.1,0.9,-8.3,5.9,-10.9,-21.1,-9.9,-16.5,
MPU5650562       ,MPU5650562       ,"Materials input for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,77.341,80.394,84.605,85.397,85.564,85.905,83.443,89.073,101.682,95.51,96.927,103.689,105.07,100.108,99.848,106.243,103.063,104.589,102.796,96.895,103.541,101.0,83.663,91.842,97.493,100.0,98.487,94.047,90.748,86.989,82.031,77.697,76.891,77.21,
MPU5650563       ,MPU5650563       ,"Materials input for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,3.9,5.2,0.9,0.2,0.4,-2.9,6.7,14.2,-6.1,1.5,7.0,1.3,-4.7,-0.3,6.4,-3.0,1.5,-1.7,-5.7,6.9,-2.5,-17.2,9.8,6.2,2.6,-1.5,-4.5,-3.5,-4.1,-5.7,-5.3,-1.0,0.4,
MPU5650572       ,MPU5650572       ,"Services Input for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,124.856,129.815,135.869,132.456,125.524,123.147,117.063,122.002,138.136,128.832,136.313,146.148,126.464,126.27,127.35,124.577,122.159,96.007,101.916,106.577,105.842,89.245,83.667,94.388,88.354,100.0,97.69,97.723,97.059,97.658,128.432,126.722,130.059,115.94,
MPU5650573       ,MPU5650573       ,"Services Input for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,4.0,4.7,-2.5,-5.2,-1.9,-4.9,4.2,13.2,-6.7,5.8,7.2,-13.5,-0.2,0.9,-2.2,-1.9,-21.4,6.2,4.6,-0.7,-15.7,-6.3,12.8,-6.4,13.2,-2.3,0.0,-0.7,0.6,31.5,-1.3,2.6,-10.9,
MPU5650611       ,MPU5650611       ,"Sectoral output, billions of current dollars for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,83.622,94.142,100.667,101.181,100.241,102.318,102.75,110.161,132.635,122.423,120.965,124.603,125.966,132.506,125.234,124.882,123.015,126.727,132.233,138.428,144.314,145.546,130.583,138.497,143.99,148.3,151.002,150.195,147.196,143.003,143.769,148.05,148.467,139.281,
MPU5650621       ,MPU5650621       ,"Capital costs, billions of current dollars for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,15.38,20.131,21.652,20.209,19.024,18.349,18.873,21.41,30.664,26.6,22.855,23.3,25.891,28.258,20.106,21.468,18.705,20.998,19.818,26.274,23.857,19.683,30.059,26.746,24.164,23.248,25.969,26.177,28.926,27.89,24.285,27.273,27.308,28.394,
MPU5650631       ,MPU5650631       ,"Labor costs, billions of current dollars for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,23.869,25.304,26.436,27.053,27.682,29.235,29.788,30.401,31.524,31.478,32.211,32.245,33.214,33.598,33.199,32.441,32.115,31.497,31.587,31.431,31.602,31.437,28.911,29.38,29.42,29.668,30.234,30.382,30.511,30.291,30.92,31.7,32.18,32.371,
MPU5650641       ,MPU5650641       ,"Energy costs, billions of current dollars for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,5.267,5.392,5.818,6.063,5.81,5.862,5.409,5.409,5.944,5.181,5.436,5.425,5.334,7.665,9.982,7.779,8.641,8.782,11.578,9.867,11.558,15.143,8.471,9.083,9.775,9.584,9.171,9.585,7.739,7.832,7.474,6.411,5.786,4.248,
MPU5650651       ,MPU5650651       ,"Materials costs, billions of current dollars for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,28.932,32.237,34.946,35.95,35.996,36.863,36.927,40.389,49.755,45.4,45.616,47.34,47.22,48.081,46.73,48.012,48.252,52.983,55.691,56.172,62.268,66.248,51.03,59.367,67.387,70.413,70.334,68.46,64.349,60.855,59.55,60.775,60.217,55.027,
MPU5650661       ,MPU5650661       ,"Services costs, billions of current dollars for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,10.174,11.078,11.816,11.906,11.729,12.008,11.753,12.553,14.747,13.763,14.847,16.293,14.306,14.903,15.218,15.182,15.302,12.467,13.56,14.683,15.028,13.035,12.112,13.922,13.244,15.386,15.294,15.591,15.672,16.135,21.539,21.892,22.976,19.242,
MPU5650671       ,MPU5650671       ,"Capital share for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,0.184,0.214,0.215,0.2,0.19,0.179,0.184,0.194,0.231,0.217,0.189,0.187,0.206,0.213,0.161,0.172,0.152,0.166,0.15,0.19,0.165,0.135,0.23,0.193,0.168,0.157,0.172,0.174,0.197,0.195,0.169,0.184,0.184,0.204,
MPU5650681       ,MPU5650681       ,"Labor share for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,0.285,0.269,0.263,0.267,0.276,0.286,0.29,0.276,0.238,0.257,0.266,0.259,0.264,0.254,0.265,0.26,0.261,0.249,0.239,0.227,0.219,0.216,0.221,0.212,0.204,0.2,0.2,0.202,0.207,0.212,0.215,0.214,0.217,0.232,
MPU5650691       ,MPU5650691       ,"Energy share for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,0.063,0.057,0.058,0.06,0.058,0.057,0.053,0.049,0.045,0.042,0.045,0.044,0.042,0.058,0.08,0.062,0.07,0.069,0.088,0.071,0.08,0.104,0.065,0.066,0.068,0.065,0.061,0.064,0.053,0.055,0.052,0.043,0.039,0.03,
MPU5650701       ,MPU5650701       ,"Materials share for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,0.346,0.342,0.347,0.355,0.359,0.36,0.359,0.367,0.375,0.371,0.377,0.38,0.375,0.363,0.373,0.384,0.392,0.418,0.421,0.406,0.431,0.455,0.391,0.429,0.468,0.475,0.466,0.456,0.437,0.426,0.414,0.41,0.406,0.395,
MPU5650711       ,MPU5650711       ,"Services share for Paper products (NAICS 322), Levels",1,1987-A01,2020-A01,0.122,0.118,0.117,0.118,0.117,0.117,0.114,0.114,0.111,0.112,0.123,0.131,0.114,0.112,0.122,0.122,0.124,0.098,0.103,0.106,0.104,0.09,0.093,0.101,0.092,0.104,0.101,0.104,0.106,0.113,0.15,0.148,0.155,0.138,
MPU5650742       ,MPU5650742       ,"Contribution of energy intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,98.947,98.937,99.074,99.09,98.898,98.834,98.319,98.225,98.583,97.986,98.109,98.296,98.324,99.905,101.795,100.847,101.098,100.736,101.609,99.856,100.938,102.427,99.616,99.563,99.736,100.0,99.6,99.642,99.206,99.565,99.046,97.865,97.574,96.996,
MPU5650743       ,MPU5650743       ,"Contribution of energy intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.1,0.0,-0.2,-0.1,-0.5,-0.1,0.4,-0.6,0.1,0.2,0.0,1.6,1.9,-0.9,0.2,-0.4,0.9,-1.7,1.1,1.5,-2.7,-0.1,0.2,0.3,-0.4,0.0,-0.4,0.4,-0.5,-1.2,-0.3,-0.6,
MPU5650762       ,MPU5650762       ,"Contribution of materials intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,73.593,74.122,75.065,75.502,76.037,76.036,75.115,76.657,80.686,79.035,79.202,81.391,82.13,82.298,84.7,89.166,90.442,92.057,91.529,89.811,93.268,93.639,90.455,93.845,97.329,100.0,99.265,97.069,96.034,94.701,93.084,90.453,91.243,91.732,
MPU5650763       ,MPU5650763       ,"Contribution of materials intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,0.7,1.3,0.6,0.7,0.0,-1.2,2.1,5.3,-2.0,0.2,2.8,0.9,0.2,2.9,5.3,1.4,1.8,-0.6,-1.9,3.8,0.4,-3.4,3.7,3.7,2.7,-0.7,-2.2,-1.1,-1.4,-1.7,-2.8,0.9,0.5,
MPU5650772       ,MPU5650772       ,"Contribution of services intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,96.801,97.045,97.401,97.193,96.784,96.522,95.903,96.255,97.673,96.992,97.534,98.456,96.858,97.433,98.456,99.075,99.654,97.33,97.951,98.545,98.721,97.422,97.796,98.909,98.486,100.0,99.756,99.735,99.786,99.962,103.864,103.422,104.329,102.727,
MPU5650773       ,MPU5650773       ,"Contribution of services intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,0.3,0.4,-0.2,-0.4,-0.3,-0.6,0.4,1.5,-0.7,0.6,0.9,-1.6,0.6,1.0,0.6,0.6,-2.3,0.6,0.6,0.2,-1.3,0.4,1.1,-0.4,1.5,-0.2,0.0,0.1,0.2,3.9,-0.4,0.9,-1.5,
MPU5650782       ,MPU5650782       ,"Contribution of intermediate inputs intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,70.472,71.152,72.422,72.699,72.765,72.519,70.811,72.46,77.675,75.098,75.771,78.752,78.201,80.094,84.867,89.067,91.096,90.236,91.071,88.357,92.916,93.41,88.124,92.417,95.603,100.0,98.627,96.466,95.068,94.253,95.75,91.543,92.875,91.398,
MPU5650783       ,MPU5650783       ,"Contribution of intermediate inputs intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago",3,1988-A01,2020-A01,,1.0,1.8,0.4,0.1,-0.3,-2.4,2.3,7.2,-3.3,0.9,3.9,-0.7,2.4,6.0,4.9,2.3,-0.9,0.9,-3.0,5.2,0.5,-5.7,4.9,3.4,4.6,-1.4,-2.2,-1.4,-0.9,1.6,-4.4,1.5,-1.6,
MPU5700012       ,MPU5700012       ,"Total factor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,81.962,83.168,82.677,82.676,82.159,83.622,81.093,81.201,81.062,79.643,77.565,77.105,78.43,79.278,79.278,80.918,83.034,85.214,88.956,92.007,94.587,95.937,92.886,95.238,98.42,100.0,101.695,101.072,99.307,99.448,99.941,103.036,101.402,101.41,
MPU5700013       ,MPU5700013       ,"Total factor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,1.5,-0.6,0.0,-0.6,1.8,-3.0,0.1,-0.2,-1.8,-2.6,-0.6,1.7,1.1,0.0,2.1,2.6,2.6,4.4,3.4,2.8,1.4,-3.2,2.5,3.3,1.6,1.7,-0.6,-1.7,0.1,0.5,3.1,-1.6,0.0,
MPU5700032       ,MPU5700032       ,"Combined inputs for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,142.858,144.971,146.311,151.075,146.8,151.842,156.26,157.793,160.315,164.137,171.423,173.851,172.496,171.605,162.87,152.684,144.003,141.578,138.915,135.122,134.876,125.016,109.061,106.047,101.337,100.0,97.927,96.664,97.209,98.927,97.901,94.957,90.688,82.767,
MPU5700033       ,MPU5700033       ,"Combined inputs for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,1.5,0.9,3.3,-2.8,3.4,2.9,1.0,1.6,2.4,4.4,1.4,-0.8,-0.5,-5.1,-6.3,-5.7,-1.7,-1.9,-2.7,-0.2,-7.3,-12.8,-2.8,-4.4,-1.3,-2.1,-1.3,0.6,1.8,-1.0,-3.0,-4.5,-8.7,
MPU5700042       ,MPU5700042       ,"Capital input for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,71.9,74.069,76.452,78.902,80.722,82.328,83.006,83.348,84.636,85.37,88.045,90.764,94.32,97.655,99.393,100.553,100.752,101.494,103.346,105.133,107.038,108.745,107.312,103.83,101.398,100.0,98.685,96.465,94.664,93.081,91.819,90.554,88.893,86.729,
MPU5700043       ,MPU5700043       ,"Capital input for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,3.0,3.2,3.2,2.3,2.0,0.8,0.4,1.5,0.9,3.1,3.1,3.9,3.5,1.8,1.2,0.2,0.7,1.8,1.7,1.8,1.6,-1.3,-3.2,-2.3,-1.4,-1.3,-2.2,-1.9,-1.7,-1.4,-1.4,-1.8,-2.4,
MPU5700052       ,MPU5700052       ,"Labor input for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,147.997,156.081,159.69,162.021,158.258,160.426,165.432,172.062,175.111,174.107,178.639,178.714,173.711,172.118,160.398,147.707,142.622,138.591,135.268,134.92,132.315,123.398,110.078,106.432,101.61,100.0,97.858,98.539,99.261,98.87,100.016,96.701,95.351,83.31,
MPU5700053       ,MPU5700053       ,"Labor input for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,5.5,2.3,1.5,-2.3,1.4,3.1,4.0,1.8,-0.6,2.6,0.0,-2.8,-0.9,-6.8,-7.9,-3.4,-2.8,-2.4,-0.3,-1.9,-6.7,-10.8,-3.3,-4.5,-1.6,-2.1,0.7,0.7,-0.4,1.2,-3.3,-1.4,-12.6,
MPU5700062       ,MPU5700062       ,"Labor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,72.151,70.681,69.507,71.231,70.791,74.547,72.861,71.4,71.77,73.311,73.068,73.718,75.528,76.272,76.949,80.491,80.384,83.204,87.428,89.313,93.366,94.541,89.781,93.749,97.947,100.0,101.095,98.439,97.481,101.354,100.631,103.966,99.18,103.933,
MPU5700063       ,MPU5700063       ,"Labor productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,-2.0,-1.7,2.5,-0.6,5.3,-2.3,-2.0,0.5,2.1,-0.3,0.9,2.5,1.0,0.9,4.6,-0.1,3.5,5.1,2.2,4.5,1.3,-5.0,4.4,4.5,2.1,1.1,-2.6,-1.0,4.0,-0.7,3.3,-4.6,4.8,
MPU5700072       ,MPU5700072       ,"Capital productivity for Printing and related support activities (NAICS 323), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,162.85,162.781,158.225,158.302,149.413,154.228,152.66,153.727,153.546,153.127,151.018,147.687,143.437,139.311,129.909,122.87,118.679,118.867,119.573,118.251,119.186,110.291,94.4,97.272,98.361,100.0,100.915,101.281,101.977,105.694,106.56,108.046,103.449,96.777,
MPU5700073       ,MPU5700073       ,"Capital productivity for Printing and related support activities (NAICS 323), % Change Year Ago",3,1988-A01,2020-A01,,0.0,-2.8,0.0,-5.6,3.2,-1.0,0.7,-0.1,-0.3,-1.4,-2.2,-2.9,-2.9,-6.7,-5.4,-3.4,0.2,0.6,-1.1,0.8,-7.5,-14.4,3.0,1.1,1.7,0.9,0.4,0.7,3.6,0.8,1.4,-4.3,-6.4,
