series_id        ,sector_code,measure_code,duration_code,base_year,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
MPU5370763       ,5370,76,3,-,"Contribution of materials intensity to labor productivity for Other transportation equipment (NAICS 3364-3369), % Change Year Ago",,1988,A01,2020,A01
MPU5370772       ,5370,77,2,2012,"Contribution of services intensity to labor productivity for Other transportation equipment (NAICS 3364-3369), Indexes = 100.000",,1987,A01,2020,A01
MPU5370773       ,5370,77,3,-,"Contribution of services intensity to labor productivity for Other transportation equipment (NAICS 3364-3369), % Change Year Ago",,1988,A01,2020,A01
MPU5370782       ,5370,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Other transportation equipment (NAICS 3364-3369), Indexes = 100.000",,1987,A01,2020,A01
MPU5370783       ,5370,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Other transportation equipment (NAICS 3364-3369), % Change Year Ago",,1988,A01,2020,A01
MPU5400012       ,5400,1,2,2012,"Total factor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU5400013       ,5400,1,3,-,"Total factor productivity for Furniture and related products (NAICS 337), % Change Year Ago",4.0,1988,A01,2020,A01
MPU5400032       ,5400,3,2,2012,"Combined inputs for Furniture and related products (NAICS 337), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU5400033       ,5400,3,3,-,"Combined inputs for Furniture and related products (NAICS 337), % Change Year Ago",6.0,1988,A01,2020,A01
MPU5400042       ,5400,4,2,2012,"Capital input for Furniture and related products (NAICS 337), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU5400043       ,5400,4,3,-,"Capital input for Furniture and related products (NAICS 337), % Change Year Ago",0.0,1988,A01,2020,A01
MPU5400052       ,5400,5,2,2012,"Labor input for Furniture and related products (NAICS 337), Indexes = 100.000",3.0,1987,A01,2020,A01
MPU5400053       ,5400,5,3,-,"Labor input for Furniture and related products (NAICS 337), % Change Year Ago",3.0,1988,A01,2020,A01
MPU5400062       ,5400,6,2,2012,"Labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",8.0,1987,A01,2020,A01
MPU5400063       ,5400,6,3,-,"Labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",8.0,1988,A01,2020,A01
MPU5400072       ,5400,7,2,2012,"Capital productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400073       ,5400,7,3,-,"Capital productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400082       ,5400,8,2,2012,"Capital intensity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400083       ,5400,8,3,-,"Capital intensity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400152       ,5400,15,2,2012,"Contribution of capital intensity to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400153       ,5400,15,3,-,"Contribution of capital intensity to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400162       ,5400,16,2,2012,"Contribution of information processing equipment (IPE) intensity to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400163       ,5400,16,3,-,"Contribution of information processing equipment (IPE) intensity to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400172       ,5400,17,2,2012,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400173       ,5400,17,3,-,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400182       ,5400,18,2,2012,"Contribution of labor composition to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400183       ,5400,18,3,-,"Contribution of labor composition to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400192       ,5400,19,2,2012,"Contribution of research and development (R&D) intensity to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400193       ,5400,19,3,-,"Contribution of research and development (R&D) intensity to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400202       ,5400,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400203       ,5400,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400512       ,5400,51,2,2012,"Real sectoral output for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400513       ,5400,51,3,-,"Real sectoral output for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400552       ,5400,55,2,2012,"Energy input for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400553       ,5400,55,3,-,"Energy input for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400562       ,5400,56,2,2012,"Materials input for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400563       ,5400,56,3,-,"Materials input for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400572       ,5400,57,2,2012,"Services Input for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400573       ,5400,57,3,-,"Services Input for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400611       ,5400,61,1,-,"Sectoral output, billions of current dollars for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400621       ,5400,62,1,-,"Capital costs, billions of current dollars for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400631       ,5400,63,1,-,"Labor costs, billions of current dollars for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400641       ,5400,64,1,-,"Energy costs, billions of current dollars for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400651       ,5400,65,1,-,"Materials costs, billions of current dollars for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400661       ,5400,66,1,-,"Services costs, billions of current dollars for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400671       ,5400,67,1,-,"Capital share for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400681       ,5400,68,1,-,"Labor share for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400691       ,5400,69,1,-,"Energy share for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400701       ,5400,70,1,-,"Materials share for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400711       ,5400,71,1,-,"Services share for Furniture and related products (NAICS 337), Levels",,1987,A01,2020,A01
MPU5400742       ,5400,74,2,2012,"Contribution of energy intensity to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400743       ,5400,74,3,-,"Contribution of energy intensity to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400762       ,5400,76,2,2012,"Contribution of materials intensity to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400763       ,5400,76,3,-,"Contribution of materials intensity to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400772       ,5400,77,2,2012,"Contribution of services intensity to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400773       ,5400,77,3,-,"Contribution of services intensity to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5400782       ,5400,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Furniture and related products (NAICS 337), Indexes = 100.000",,1987,A01,2020,A01
MPU5400783       ,5400,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Furniture and related products (NAICS 337), % Change Year Ago",,1988,A01,2020,A01
MPU5411012       ,5411,1,2,2012,"Total factor productivity for Legal services (NAICS 5411), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU5411013       ,5411,1,3,-,"Total factor productivity for Legal services (NAICS 5411), % Change Year Ago",4.0,1988,A01,2020,A01
MPU5411032       ,5411,3,2,2012,"Combined inputs for Legal services (NAICS 5411), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU5411033       ,5411,3,3,-,"Combined inputs for Legal services (NAICS 5411), % Change Year Ago",6.0,1988,A01,2020,A01
MPU5411042       ,5411,4,2,2012,"Capital input for Legal services (NAICS 5411), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU5411043       ,5411,4,3,-,"Capital input for Legal services (NAICS 5411), % Change Year Ago",0.0,1988,A01,2020,A01
MPU5411052       ,5411,5,2,2012,"Labor input for Legal services (NAICS 5411), Indexes = 100.000",3.0,1987,A01,2020,A01
MPU5411053       ,5411,5,3,-,"Labor input for Legal services (NAICS 5411), % Change Year Ago",3.0,1988,A01,2020,A01
MPU5411062       ,5411,6,2,2012,"Labor productivity for Legal services (NAICS 5411), Indexes = 100.000",8.0,1987,A01,2020,A01
MPU5411063       ,5411,6,3,-,"Labor productivity for Legal services (NAICS 5411), % Change Year Ago",8.0,1988,A01,2020,A01
MPU5411072       ,5411,7,2,2012,"Capital productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411073       ,5411,7,3,-,"Capital productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411082       ,5411,8,2,2012,"Capital intensity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411083       ,5411,8,3,-,"Capital intensity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411152       ,5411,15,2,2012,"Contribution of capital intensity to labor productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411153       ,5411,15,3,-,"Contribution of capital intensity to labor productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411162       ,5411,16,2,2012,"Contribution of information processing equipment (IPE) intensity to labor productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411163       ,5411,16,3,-,"Contribution of information processing equipment (IPE) intensity to labor productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411172       ,5411,17,2,2012,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411173       ,5411,17,3,-,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411182       ,5411,18,2,2012,"Contribution of labor composition to labor productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411183       ,5411,18,3,-,"Contribution of labor composition to labor productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411202       ,5411,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411203       ,5411,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411512       ,5411,51,2,2012,"Real sectoral output for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411513       ,5411,51,3,-,"Real sectoral output for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411552       ,5411,55,2,2012,"Energy input for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411553       ,5411,55,3,-,"Energy input for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411562       ,5411,56,2,2012,"Materials input for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411563       ,5411,56,3,-,"Materials input for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411572       ,5411,57,2,2012,"Services Input for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411573       ,5411,57,3,-,"Services Input for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411611       ,5411,61,1,-,"Sectoral output, billions of current dollars for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411621       ,5411,62,1,-,"Capital costs, billions of current dollars for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411631       ,5411,63,1,-,"Labor costs, billions of current dollars for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411641       ,5411,64,1,-,"Energy costs, billions of current dollars for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411651       ,5411,65,1,-,"Materials costs, billions of current dollars for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411661       ,5411,66,1,-,"Services costs, billions of current dollars for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411671       ,5411,67,1,-,"Capital share for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411681       ,5411,68,1,-,"Labor share for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411691       ,5411,69,1,-,"Energy share for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411701       ,5411,70,1,-,"Materials share for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411711       ,5411,71,1,-,"Services share for Legal services (NAICS 5411), Levels",,1987,A01,2020,A01
MPU5411742       ,5411,74,2,2012,"Contribution of energy intensity to labor productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411743       ,5411,74,3,-,"Contribution of energy intensity to labor productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411762       ,5411,76,2,2012,"Contribution of materials intensity to labor productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411763       ,5411,76,3,-,"Contribution of materials intensity to labor productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411772       ,5411,77,2,2012,"Contribution of services intensity to labor productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411773       ,5411,77,3,-,"Contribution of services intensity to labor productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5411782       ,5411,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Legal services (NAICS 5411), Indexes = 100.000",,1987,A01,2020,A01
MPU5411783       ,5411,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Legal services (NAICS 5411), % Change Year Ago",,1988,A01,2020,A01
MPU5412012       ,5412,1,2,2012,"Total factor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU5412013       ,5412,1,3,-,"Total factor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",4.0,1988,A01,2020,A01
MPU5412032       ,5412,3,2,2012,"Combined inputs for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU5412033       ,5412,3,3,-,"Combined inputs for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",6.0,1988,A01,2020,A01
MPU5412042       ,5412,4,2,2012,"Capital input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU5412043       ,5412,4,3,-,"Capital input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",0.0,1988,A01,2020,A01
MPU5412052       ,5412,5,2,2012,"Labor input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",3.0,1987,A01,2020,A01
MPU5412053       ,5412,5,3,-,"Labor input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",3.0,1988,A01,2020,A01
MPU5412062       ,5412,6,2,2012,"Labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",8.0,1987,A01,2020,A01
MPU5412063       ,5412,6,3,-,"Labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",8.0,1988,A01,2020,A01
MPU5412072       ,5412,7,2,2012,"Capital productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412073       ,5412,7,3,-,"Capital productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412082       ,5412,8,2,2012,"Capital intensity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412083       ,5412,8,3,-,"Capital intensity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412152       ,5412,15,2,2012,"Contribution of capital intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412153       ,5412,15,3,-,"Contribution of capital intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412162       ,5412,16,2,2012,"Contribution of information processing equipment (IPE) intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412163       ,5412,16,3,-,"Contribution of information processing equipment (IPE) intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412172       ,5412,17,2,2012,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412173       ,5412,17,3,-,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412182       ,5412,18,2,2012,"Contribution of labor composition to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412183       ,5412,18,3,-,"Contribution of labor composition to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412192       ,5412,19,2,2012,"Contribution of research and development (R&D) intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412193       ,5412,19,3,-,"Contribution of research and development (R&D) intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412202       ,5412,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412203       ,5412,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412512       ,5412,51,2,2012,"Real sectoral output for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412513       ,5412,51,3,-,"Real sectoral output for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412552       ,5412,55,2,2012,"Energy input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412553       ,5412,55,3,-,"Energy input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412562       ,5412,56,2,2012,"Materials input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412563       ,5412,56,3,-,"Materials input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412572       ,5412,57,2,2012,"Services Input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412573       ,5412,57,3,-,"Services Input for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412611       ,5412,61,1,-,"Sectoral output, billions of current dollars for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412621       ,5412,62,1,-,"Capital costs, billions of current dollars for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412631       ,5412,63,1,-,"Labor costs, billions of current dollars for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412641       ,5412,64,1,-,"Energy costs, billions of current dollars for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412651       ,5412,65,1,-,"Materials costs, billions of current dollars for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412661       ,5412,66,1,-,"Services costs, billions of current dollars for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412671       ,5412,67,1,-,"Capital share for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412681       ,5412,68,1,-,"Labor share for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412691       ,5412,69,1,-,"Energy share for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412701       ,5412,70,1,-,"Materials share for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412711       ,5412,71,1,-,"Services share for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Levels",,1987,A01,2020,A01
MPU5412742       ,5412,74,2,2012,"Contribution of energy intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412743       ,5412,74,3,-,"Contribution of energy intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412762       ,5412,76,2,2012,"Contribution of materials intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412763       ,5412,76,3,-,"Contribution of materials intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412772       ,5412,77,2,2012,"Contribution of services intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412773       ,5412,77,3,-,"Contribution of services intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5412782       ,5412,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), Indexes = 100.000",,1987,A01,2020,A01
MPU5412783       ,5412,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Miscellaneous professional, scientific, and technical services (NAICS 5412-5414,5416-5419), % Change Year Ago",,1988,A01,2020,A01
MPU5415012       ,5415,1,2,2012,"Total factor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU5415013       ,5415,1,3,-,"Total factor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",4.0,1988,A01,2020,A01
MPU5415032       ,5415,3,2,2012,"Combined inputs for Computer systems design and related services (NAICS 5415), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU5415033       ,5415,3,3,-,"Combined inputs for Computer systems design and related services (NAICS 5415), % Change Year Ago",6.0,1988,A01,2020,A01
MPU5415042       ,5415,4,2,2012,"Capital input for Computer systems design and related services (NAICS 5415), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU5415043       ,5415,4,3,-,"Capital input for Computer systems design and related services (NAICS 5415), % Change Year Ago",0.0,1988,A01,2020,A01
MPU5415052       ,5415,5,2,2012,"Labor input for Computer systems design and related services (NAICS 5415), Indexes = 100.000",3.0,1987,A01,2020,A01
MPU5415053       ,5415,5,3,-,"Labor input for Computer systems design and related services (NAICS 5415), % Change Year Ago",3.0,1988,A01,2020,A01
MPU5415062       ,5415,6,2,2012,"Labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",8.0,1987,A01,2020,A01
MPU5415063       ,5415,6,3,-,"Labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",8.0,1988,A01,2020,A01
MPU5415072       ,5415,7,2,2012,"Capital productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415073       ,5415,7,3,-,"Capital productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415082       ,5415,8,2,2012,"Capital intensity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415083       ,5415,8,3,-,"Capital intensity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415152       ,5415,15,2,2012,"Contribution of capital intensity to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415153       ,5415,15,3,-,"Contribution of capital intensity to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415162       ,5415,16,2,2012,"Contribution of information processing equipment (IPE) intensity to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415163       ,5415,16,3,-,"Contribution of information processing equipment (IPE) intensity to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415172       ,5415,17,2,2012,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415173       ,5415,17,3,-,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415182       ,5415,18,2,2012,"Contribution of labor composition to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
MPU5415183       ,5415,18,3,-,"Contribution of labor composition to labor productivity for Computer systems design and related services (NAICS 5415), % Change Year Ago",,1988,A01,2020,A01
MPU5415192       ,5415,19,2,2012,"Contribution of research and development (R&D) intensity to labor productivity for Computer systems design and related services (NAICS 5415), Indexes = 100.000",,1987,A01,2020,A01
