Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2016-11-30","23235375","23235385","Education, Training, Employment, and Social Services","6812346974.97","10789887806.08","13250603344.52","9","23","23","230","D","F","2","2.10","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235386","Health","43370410550.74","84026583591.14","79891473230.46","9","24","24","240","D","F","2","2.11","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235387","Medicare","57588906403.29","81224706066.53","98765080965.29","9","25","25","250","D","F","2","2.12","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235388","Income Security","36829771938.07","58135003088.15","65476769208.32","9","26","26","260","D","F","2","2.13","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235389","Social Security","76790736522.01","154410822896.15","149457471943.06","9","27","27","270","D","F","2","2.14","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235390","Veterans Benefits and Services","14085362720.79","21495488620.07","27535635485.03","9","28","28","280","D","F","2","2.15","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235391","Administration of Justice","4798423626.43","9300139965.71","8799285362.29","9","29","29","290","D","F","2","2.16","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235392","General Government","2108549572.93","4031299022.71","2919589915.18","9","30","30","300","D","F","2","2.17","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235393","Net Interest","25191322427.69","48593848353.35","41373456343.52","9","31","31","320","D","F","2","2.18","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235395","Undistributed Offsetting Receipts","-5674928560.00","-25242380472.54","-25073460460.03","9","32","32","330","D","F","2","2.19","2017","1","2016","4","11","30"
"2016-11-30","23235375","23235396","Total","336525529103.82","602409798251.51","617121222257.95","9","33","33","340","T","SL","2","2.20","2017","1","2016","4","11","30"
"2016-10-31","null","23127748","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2017","1","2016","4","10","31"
"2016-10-31","23127748","23127749","Individual Income Taxes","121576061846.56","121576061846.56","109219977720.97","9","2","2","20","D","RSG","2","1.1","2017","1","2016","4","10","31"
"2016-10-31","23127748","23127750","Corporation Income Taxes","2277224542.37","2277224542.37","4255792749.79","9","3","3","30","D","RSG","2","1.2","2017","1","2016","4","10","31"
"2016-10-31","23127748","23127751","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2017","1","2016","4","10","31"
"2016-10-31","23127751","23127752","Employment and General Retirement","76311558930.19","76311558930.19","74381798747.46","9","5","5","50","D","RSG","3","1.3.1","2017","1","2016","4","10","31"
"2016-10-31","23127751","23127753","Unemployment Insurance","2722637201.00","2722637201.00","2155528736.21","9","6","6","60","D","RSG","3","1.3.2","2017","1","2016","4","10","31"
"2016-10-31","23127751","23127754","Other Retirement","326332162.46","326332162.46","310861954.39","9","7","7","70","D","RSG","3","1.3.3","2017","1","2016","4","10","31"
"2016-10-31","23127748","23127755","Excise Taxes","5707065500.98","5707065500.98","5577465263.80","9","8","8","80","D","RSG","2","1.4","2017","1","2016","4","10","31"
"2016-10-31","23127748","23127756","Estate and Gift Taxes","1325571973.41","1325571973.41","2132338620.55","9","9","9","90","D","RSG","2","1.5","2017","1","2016","4","10","31"
"2016-10-31","23127748","23127757","Customs Duties","3069258551.44","3069258551.44","3435496536.36","9","10","10","100","D","RSG","2","1.6","2017","1","2016","4","10","31"
"2016-10-31","23127748","23127758","Miscellaneous Receipts","8376357462.54","8376357462.54","9576985059.21","9","11","11","110","D","RSG","2","1.7","2017","1","2016","4","10","31"
"2016-10-31","23127748","23127759","Total","221692068170.95","221692068170.95","211046245388.74","9","12","12","120","T","SL","2","1.8","2017","1","2016","4","10","31"
"2016-10-31","null","23127760","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127761","National Defense","52026580272.45","52026580272.45","60443277865.83","9","14","14","140","D","F","2","2.1","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127762","International Affairs","4244393624.13","4244393624.13","2329360106.27","9","15","15","150","D","F","2","2.2","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127763","General Science, Space, and Technology","2355268353.97","2355268353.97","2327314078.25","9","16","16","160","D","F","2","2.3","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127764","Energy","217857217.66","217857217.66","220912949.71","9","17","17","170","D","F","2","2.4","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127765","Natural Resources and Environment","2782208348.09","2782208348.09","2264917425.34","9","18","18","180","D","F","2","2.5","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127766","Agriculture","11882169708.65","11882169708.65","7283703886.42","9","19","19","190","D","F","2","2.6","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127767","Commerce and Housing Credit","-2088771998.84","-2088771998.84","878923558.82","9","20","20","200","D","F","2","2.7","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127768","Transportation","7221655404.40","7221655404.40","5756223493.19","9","21","21","210","D","F","2","2.8","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127769","Community and Regional Development","2378411456.75","2378411456.75","1559208362.90","9","22","22","220","D","F","2","2.9","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127770","Education, Training, Employment, and Social Services","3977540831.11","3977540831.11","5895450652.37","9","23","23","230","D","F","2","2.10","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127771","Health","40656173040.40","40656173040.40","42420709757.59","9","24","24","240","D","F","2","2.11","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127772","Medicare","23635799663.24","23635799663.24","75410540059.89","9","25","25","250","D","F","2","2.12","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127773","Income Security","21305231150.08","21305231150.08","37663681951.64","9","26","26","260","D","F","2","2.13","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127774","Social Security","77620086374.14","77620086374.14","74758152265.97","9","27","27","270","D","F","2","2.14","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127775","Veterans Benefits and Services","7410125899.28","7410125899.28","20632481987.43","9","28","28","280","D","F","2","2.15","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127776","Administration of Justice","4501716339.28","4501716339.28","4489118466.01","9","29","29","290","D","F","2","2.16","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127777","General Government","1922749449.78","1922749449.78","2462264828.22","9","30","30","300","D","F","2","2.17","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127778","Net Interest","23402525925.66","23402525925.66","20004866252.11","9","31","31","320","D","F","2","2.18","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127780","Undistributed Offsetting Receipts","-19567451912.54","-19567451912.54","-19196825889.95","9","32","32","330","D","F","2","2.19","2017","1","2016","4","10","31"
"2016-10-31","23127760","23127781","Total","265884269147.69","265884269147.69","347604282058.01","9","33","33","340","T","SL","2","2.20","2017","1","2016","4","10","31"
"2016-09-30","null","22475833","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2016","4","2016","3","09","30"
"2016-09-30","22475833","22475834","Individual Income Taxes","159628119536.81","1546074928107.74","1540802375212.60","9","2","2","20","D","RSG","2","1.1","2016","4","2016","3","09","30"
"2016-09-30","22475833","22475835","Corporation Income Taxes","66491864753.72","299570939628.32","343797276067.09","9","3","3","30","D","RSG","2","1.2","2016","4","2016","3","09","30"
"2016-09-30","22475833","22475836","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2016","4","2016","3","09","30"
"2016-09-30","22475836","22475837","Employment and General Retirement","92481433022.30","1062305011164.46","1010426185612.58","9","5","5","50","D","RSG","3","1.3.1","2016","4","2016","3","09","30"
"2016-09-30","22475836","22475838","Unemployment Insurance","486676502.22","48852716273.30","51177428272.86","9","6","6","60","D","RSG","3","1.3.2","2016","4","2016","3","09","30"
"2016-09-30","22475836","22475839","Other Retirement","317259352.33","3905091720.47","3651170989.92","9","7","7","70","D","RSG","3","1.3.3","2016","4","2016","3","09","30"
"2016-09-30","22475833","22475840","Excise Taxes","22565728492.50","95045415455.04","98278974719.40","9","8","8","80","D","RSG","2","1.4","2016","4","2016","3","09","30"
"2016-09-30","22475833","22475841","Estate and Gift Taxes","1478998924.34","21354002316.66","19231606071.18","9","9","9","90","D","RSG","2","1.5","2016","4","2016","3","09","30"
"2016-09-30","22475833","22475842","Customs Duties","3145416008.45","34837269316.54","35041196205.29","9","10","10","100","D","RSG","2","1.6","2016","4","2016","3","09","30"
"2016-09-30","22475833","22475843","Miscellaneous Receipts","9941868611.13","154742996990.82","146295193775.68","9","11","11","110","D","RSG","2","1.7","2016","4","2016","3","09","30"
"2016-09-30","22475833","22475844","Total","356537365203.80","3266688370973.35","3248701406926.60","9","12","12","120","T","SL","2","1.8","2016","4","2016","3","09","30"
"2016-09-30","null","22475845","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475846","National Defense","60292136267.70","595303439435.41","591372205224.07","9","14","14","140","D","F","2","2.1","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475847","International Affairs","7843173389.50","45304204110.79","48783937072.71","9","15","15","150","D","F","2","2.2","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475848","General Science, Space, and Technology","2808058034.80","30230316084.43","29468354193.34","9","16","16","160","D","F","2","2.3","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475849","Energy","1191983600.49","3748706890.45","6909770961.59","9","17","17","170","D","F","2","2.4","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475850","Natural Resources and Environment","3775569858.67","37792268568.36","33987667636.24","9","18","18","180","D","F","2","2.5","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475851","Agriculture","-2173064642.37","20174987360.06","20229097369.54","9","19","19","190","D","F","2","2.6","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475852","Commerce and Housing Credit","-12133534437.41","-32789094410.02","-38335201849.05","9","20","20","200","D","F","2","2.7","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475853","Transportation","10930677946.13","92940730983.02","90020630283.71","9","21","21","210","D","F","2","2.8","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475854","Community and Regional Development","2474449273.84","21051938355.95","21648628410.51","9","22","22","220","D","F","2","2.9","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475855","Education, Training, Employment, and Social Services","8485123068.98","108057798196.10","120390729335.20","9","23","23","230","D","F","2","2.10","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475856","Health","45477166116.01","511320133269.73","482162069685.14","9","24","24","240","D","F","2","2.11","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475857","Medicare","69092654979.45","594535157426.09","546202525840.74","9","25","25","250","D","F","2","2.12","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475858","Income Security","43019021288.17","514582983291.10","509432297161.96","9","26","26","260","D","F","2","2.13","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475859","Social Security","76778564245.22","916077987132.59","887748249463.99","9","27","27","270","D","F","2","2.14","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475860","Veterans Benefits and Services","21273359203.95","174514511683.73","159739333048.38","9","28","28","280","D","F","2","2.15","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475861","Administration of Justice","5067844411.08","57144161860.45","53581737774.71","9","29","29","290","D","F","2","2.16","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475862","General Government","2212091831.51","18639539276.13","16921538237.55","9","30","30","300","D","F","2","2.17","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475863","Net Interest","-16966337765.49","240721540897.61","223329693084.78","9","31","31","320","D","F","2","2.18","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475865","Undistributed Offsetting Receipts","-6271065521.39","-95251169802.33","-115803064295.14","9","32","32","330","D","F","2","2.19","2016","4","2016","3","09","30"
"2016-09-30","22475845","22475866","Total","323177871148.84","3854100140609.65","3687790198639.97","9","33","33","340","T","SL","2","2.20","2016","4","2016","3","09","30"
"2016-08-31","null","21832901","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2016","4","2016","3","08","31"
"2016-08-31","21832901","21832902","Individual Income Taxes","114956641600.50","1386446808570.93","1379255220086.95","9","2","2","20","D","RSG","2","1.1","2016","4","2016","3","08","31"
"2016-08-31","21832901","21832903","Corporation Income Taxes","1137375453.21","233079074874.60","268386570744.54","9","3","3","30","D","RSG","2","1.2","2016","4","2016","3","08","31"
"2016-08-31","21832901","21832904","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2016","4","2016","3","08","31"
"2016-08-31","21832904","21832905","Employment and General Retirement","82094925899.44","969823578142.16","923184685603.76","9","5","5","50","D","RSG","3","1.3.1","2016","4","2016","3","08","31"
"2016-08-31","21832904","21832906","Unemployment Insurance","6730529811.92","48366039771.08","50969426135.23","9","6","6","60","D","RSG","3","1.3.2","2016","4","2016","3","08","31"
"2016-08-31","21832904","21832907","Other Retirement","358483983.41","3587832368.14","3347207256.90","9","7","7","70","D","RSG","3","1.3.3","2016","4","2016","3","08","31"
"2016-08-31","21832901","21832908","Excise Taxes","7448446835.10","72479686962.54","74731634237.52","9","8","8","80","D","RSG","2","1.4","2016","4","2016","3","08","31"
"2016-08-31","21832901","21832909","Estate and Gift Taxes","1761594683.76","19875003392.32","17687334028.55","9","9","9","90","D","RSG","2","1.5","2016","4","2016","3","08","31"
"2016-08-31","21832901","21832910","Customs Duties","2953148247.00","31691853308.09","31843436606.19","9","10","10","100","D","RSG","2","1.6","2016","4","2016","3","08","31"
"2016-08-31","21832901","21832911","Miscellaneous Receipts","13885665579.23","144801128379.69","133844846469.85","9","11","11","110","D","RSG","2","1.7","2016","4","2016","3","08","31"
"2016-08-31","21832901","21832912","Total","231326812093.57","2910151005769.55","2883250361169.49","9","12","12","120","T","SL","2","1.8","2016","4","2016","3","08","31"
"2016-08-31","null","21832913","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832914","National Defense","48666322167.45","535011303167.71","536293838142.16","9","14","14","140","D","F","2","2.1","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832915","International Affairs","2785803266.67","37461030721.29","42520824885.60","9","15","15","150","D","F","2","2.2","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832916","General Science, Space, and Technology","2777002536.35","27422258049.63","26615997506.85","9","16","16","160","D","F","2","2.3","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832917","Energy","-371880710.91","2556723289.96","5891000725.34","9","17","17","170","D","F","2","2.4","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832918","Natural Resources and Environment","3568572479.53","34016698709.69","30306509710.79","9","18","18","180","D","F","2","2.5","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832919","Agriculture","424990053.10","22348052002.43","21462499006.77","9","19","19","190","D","F","2","2.6","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832920","Commerce and Housing Credit","3756296712.30","-20655559972.61","-22430498580.15","9","20","20","200","D","F","2","2.7","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832921","Transportation","10071420916.62","82010053036.89","79188795007.45","9","21","21","210","D","F","2","2.8","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832922","Community and Regional Development","2141908581.83","18577489082.11","19661515036.08","9","22","22","220","D","F","2","2.9","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832923","Education, Training, Employment, and Social Services","9794307985.77","99572675127.12","108678253199.63","9","23","23","230","D","F","2","2.10","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832924","Health","46477211876.69","465842967153.72","444180427839.81","9","24","24","240","D","F","2","2.11","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832925","Medicare","54755471083.03","525442502446.64","501113680739.98","9","25","25","250","D","F","2","2.12","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832926","Income Security","35971798982.09","471563962002.93","473312706441.43","9","26","26","260","D","F","2","2.13","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832927","Social Security","76668202979.58","839299422887.37","813179932123.85","9","27","27","270","D","F","2","2.14","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832928","Veterans Benefits and Services","14305683823.13","153241152479.78","145688319848.64","9","28","28","280","D","F","2","2.15","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832929","Administration of Justice","5575154331.63","52076317449.37","48932832061.64","9","29","29","290","D","F","2","2.16","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832930","General Government","1393335809.46","16427447444.62","13760753784.34","9","30","30","300","D","F","2","2.17","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832931","Net Interest","26269554261.08","257687878663.10","234680197064.92","9","31","31","320","D","F","2","2.18","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832933","Undistributed Offsetting Receipts","-6592769361.79","-88980104280.94","-109827833012.57","9","32","32","330","D","F","2","2.19","2016","4","2016","3","08","31"
"2016-08-31","21832913","21832934","Total","338438387773.61","3530922269460.81","3413209751532.56","9","33","33","340","T","SL","2","2.20","2016","4","2016","3","08","31"
"2016-07-31","null","21289099","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2016","4","2016","3","07","31"
"2016-07-31","21289099","21289100","Individual Income Taxes","99866724536.07","1271490166970.43","1276629863195.62","9","2","2","20","D","RSG","2","1.1","2016","4","2016","3","07","31"
"2016-07-31","21289099","21289101","Corporation Income Taxes","8553722002.45","231941699421.39","266067834956.70","9","3","3","30","D","RSG","2","1.2","2016","4","2016","3","07","31"
"2016-07-31","21289099","21289102","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2016","4","2016","3","07","31"
"2016-07-31","21289102","21289103","Employment and General Retirement","80168762580.59","887728652242.72","845762458590.21","9","5","5","50","D","RSG","3","1.3.1","2016","4","2016","3","07","31"
"2016-07-31","21289102","21289104","Unemployment Insurance","1865062133.43","41635509959.16","45582501650.57","9","6","6","60","D","RSG","3","1.3.2","2016","4","2016","3","07","31"
"2016-07-31","21289102","21289105","Other Retirement","375693493.03","3229348384.73","3028960832.95","9","7","7","70","D","RSG","3","1.3.3","2016","4","2016","3","07","31"
"2016-07-31","21289099","21289106","Excise Taxes","6077243291.44","65031240127.44","66966020627.14","9","8","8","80","D","RSG","2","1.4","2016","4","2016","3","07","31"
"2016-07-31","21289099","21289107","Estate and Gift Taxes","1570666287.69","18113408708.56","16422426530.32","9","9","9","90","D","RSG","2","1.5","2016","4","2016","3","07","31"
"2016-07-31","21289099","21289108","Customs Duties","3059154606.44","28738705061.09","29935925400.37","9","10","10","100","D","RSG","2","1.6","2016","4","2016","3","07","31"
"2016-07-31","21289099","21289109","Miscellaneous Receipts","8460635304.81","130915462800.46","122017532179.74","9","11","11","110","D","RSG","2","1.7","2016","4","2016","3","07","31"
"2016-07-31","21289099","21289110","Total","209997664235.95","2678824193675.98","2672413523963.62","9","12","12","120","T","SL","2","1.8","2016","4","2016","3","07","31"
"2016-07-31","null","21289111","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289112","National Defense","46890534753.13","486344981000.26","495852874940.23","9","14","14","140","D","F","2","2.1","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289113","International Affairs","3334618840.83","34675227454.62","39144931285.74","9","15","15","150","D","F","2","2.2","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289114","General Science, Space, and Technology","2524062252.38","24645255513.28","24062528410.54","9","16","16","160","D","F","2","2.3","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289115","Energy","409913.42","2928604000.87","6140209151.49","9","17","17","170","D","F","2","2.4","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289116","Natural Resources and Environment","3044069824.48","30448126230.16","27059297731.19","9","18","18","180","D","F","2","2.5","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289117","Agriculture","531664088.63","21923061949.33","20718579825.40","9","19","19","190","D","F","2","2.6","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289118","Commerce and Housing Credit","2144284710.59","-24411856684.91","-22118850030.19","9","20","20","200","D","F","2","2.7","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289119","Transportation","7782448541.40","71938632120.27","70692526768.72","9","21","21","210","D","F","2","2.8","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289120","Community and Regional Development","1690673722.28","16435580500.28","17655982982.96","9","22","22","220","D","F","2","2.9","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289121","Education, Training, Employment, and Social Services","6026513094.53","89778367141.35","100181597458.28","9","23","23","230","D","F","2","2.10","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289122","Health","45125723977.30","419365755277.03","398033295710.61","9","24","24","240","D","F","2","2.11","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289123","Medicare","50171303726.82","470687031363.61","476892283250.35","9","25","25","250","D","F","2","2.12","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289124","Income Security","34771339113.10","435588378620.84","446189736306.73","9","26","26","260","D","F","2","2.13","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289125","Social Security","76733705689.01","762631219907.79","738492445915.72","9","27","27","270","D","F","2","2.14","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289126","Veterans Benefits and Services","14600287031.99","138935468656.65","138393695936.10","9","28","28","280","D","F","2","2.15","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289127","Administration of Justice","4452973899.59","46501163117.74","43701646626.30","9","29","29","290","D","F","2","2.16","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289128","General Government","1898296979.04","15040524800.40","11294919257.92","9","30","30","300","D","F","2","2.17","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289129","Net Interest","27969249430.85","231418324402.02","209314352966.11","9","31","31","320","D","F","2","2.18","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289131","Undistributed Offsetting Receipts","-6879256848.92","-82387334919.15","-103740645392.71","9","32","32","330","D","F","2","2.19","2016","4","2016","3","07","31"
"2016-07-31","21289111","21289132","Total","322812902740.45","3192486510452.44","3137961409101.49","9","33","33","340","T","SL","2","2.20","2016","4","2016","3","07","31"
"2016-06-30","null","20516972","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2016","3","2016","2","06","30"
"2016-06-30","20516972","20516973","Individual Income Taxes","133827791454.47","1171623442434.36","1167499792389.43","9","2","2","20","D","RSG","2","1.1","2016","3","2016","2","06","30"
"2016-06-30","20516972","20516974","Corporation Income Taxes","61272148426.66","223387977418.94","255452947161.94","9","3","3","30","D","RSG","2","1.2","2016","3","2016","2","06","30"
"2016-06-30","20516972","20516975","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2016","3","2016","2","06","30"
"2016-06-30","20516975","20516976","Employment and General Retirement","110489233346.63","807559889662.13","771047594008.83","9","5","5","50","D","RSG","3","1.3.1","2016","3","2016","2","06","30"
"2016-06-30","20516975","20516977","Unemployment Insurance","279134946.55","39770447825.73","42084295554.85","9","6","6","60","D","RSG","3","1.3.2","2016","3","2016","2","06","30"
"2016-06-30","20516975","20516978","Other Retirement","306450579.64","2853654891.70","2680131012.92","9","7","7","70","D","RSG","3","1.3.3","2016","3","2016","2","06","30"
"2016-06-30","20516972","20516979","Excise Taxes","6909822081.46","58953996836.00","60086923485.12","9","8","8","80","D","RSG","2","1.4","2016","3","2016","2","06","30"
"2016-06-30","20516972","20516980","Estate and Gift Taxes","1678465191.33","16542742420.87","15111823421.22","9","9","9","90","D","RSG","2","1.5","2016","3","2016","2","06","30"
"2016-06-30","20516972","20516981","Customs Duties","2780686338.53","25679550454.65","26334246280.13","9","10","10","100","D","RSG","2","1.6","2016","3","2016","2","06","30"
"2016-06-30","20516972","20516982","Miscellaneous Receipts","12028490378.83","122454827495.65","106622403181.50","9","11","11","110","D","RSG","2","1.7","2016","3","2016","2","06","30"
"2016-06-30","20516972","20516983","Total","329572222744.10","2468826529440.03","2446920156495.94","9","12","12","120","T","SL","2","1.8","2016","3","2016","2","06","30"
"2016-06-30","null","20516984","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516985","National Defense","48815039476.31","439454446247.13","444384964636.59","9","14","14","140","D","F","2","2.1","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516986","International Affairs","3151999068.00","31340608613.79","36522790942.77","9","15","15","150","D","F","2","2.2","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516987","General Science, Space, and Technology","2591103280.08","22121193260.90","21427208280.56","9","16","16","160","D","F","2","2.3","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516988","Energy","735763768.53","2928194087.45","5362632586.32","9","17","17","170","D","F","2","2.4","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516989","Natural Resources and Environment","3482067468.33","27404056405.68","24191415766.94","9","18","18","180","D","F","2","2.5","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516990","Agriculture","353975521.91","21391397860.70","20196903496.74","9","19","19","190","D","F","2","2.6","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516991","Commerce and Housing Credit","-4084681908.89","-26556141395.50","-22735136417.23","9","20","20","200","D","F","2","2.7","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516992","Transportation","8584953446.08","64156185661.57","61841339056.50","9","21","21","210","D","F","2","2.8","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516993","Community and Regional Development","1725886875.26","14744906778.00","15902925962.65","9","22","22","220","D","F","2","2.9","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516994","Education, Training, Employment, and Social Services","14537328754.04","83751854046.82","84242162323.02","9","23","23","230","D","F","2","2.10","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516995","Health","42626655490.23","374240031299.73","351362088337.73","9","24","24","240","D","F","2","2.11","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516996","Medicare","45714786909.93","420515727636.79","403050647420.24","9","25","25","250","D","F","2","2.12","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516997","Income Security","32215212020.35","400817039507.74","401462481462.52","9","26","26","260","D","F","2","2.13","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516998","Social Security","80859546437.79","685897514218.78","663941615238.64","9","27","27","270","D","F","2","2.14","2016","3","2016","2","06","30"
"2016-06-30","20516984","20516999","Veterans Benefits and Services","13622987736.48","124335181624.66","118022142262.27","9","28","28","280","D","F","2","2.15","2016","3","2016","2","06","30"
"2016-06-30","20516984","20517000","Administration of Justice","4896240339.66","42048189218.15","39311231477.95","9","29","29","290","D","F","2","2.16","2016","3","2016","2","06","30"
"2016-06-30","20516984","20517001","General Government","2500147277.23","13142227821.36","10375953300.19","9","30","30","300","D","F","2","2.17","2016","3","2016","2","06","30"
"2016-06-30","20516984","20517002","Net Interest","27108346104.60","203449074971.17","181833144547.36","9","31","31","320","D","F","2","2.18","2016","3","2016","2","06","30"
"2016-06-30","20516984","20517004","Undistributed Offsetting Receipts","-6117122761.98","-75508078070.23","-97415235160.80","9","32","32","330","D","F","2","2.19","2016","3","2016","2","06","30"
"2016-06-30","20516984","20517005","Total","323320235303.94","2869673609794.69","2763281275520.96","9","33","33","340","T","SL","2","2.20","2016","3","2016","2","06","30"
"2016-05-31","null","20142583","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2016","3","2016","2","05","31"
