index,Index,Label,unit,start,last,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CWUR0200SANL13   ,CWUR0200SANL13   ,"Nondurables less food and apparel in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,71.5,87.4,96.7,98.2,100.2,101.6,103.8,95.5,100.1,103.8,111.9,121.5,126.0,128.5,130.3,132.1,134.4,140.2,142.6,140.4,150.1,168.1,170.3,168.0,175.8,187.2,205.9,220.4,232.518,252.936,227.898,247.522,277.706,285.752,284.277,280.337,244.37,235.476,246.856,259.774,257.513,240.245,274.604
CWUR0200SAR      ,CWUR0200SAR      ,"Recreation in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,101.8,102.5,104.2,105.5,105.6,106.1,106.5,107.8,108.761,110.966,111.652,110.81,111.137,113.061,113.865,113.968,113.895,114.607,117.102,116.819,116.31,118.192,121.512
CWUR0200SARC     ,CWUR0200SARC     ,"Recreation commodities in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.866,98.51,98.208,97.117,96.112,93.6,90.84,87.881,83.392,81.791,81.21,83.517
CWUR0200SARS     ,CWUR0200SARS     ,"Recreation services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.236,102.117,105.892,108.57,109.562,111.396,114.219,119.439,122.019,122.462,126.109,129.626
CWUR0200SAS      ,CWUR0200SAS      ,"Services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4,66.8,77.5,86.8,96.4,100.1,103.5,107.5,111.8,116.0,120.7,126.1,131.9,138.1,143.0,148.0,153.1,158.8,164.3,169.7,174.5,179.0,185.8,193.1,198.6,204.9,210.6,216.7,222.1,228.088,235.347,237.354,240.856,244.522,249.151,254.819,260.676,264.688,270.715,276.415,282.784,289.086,295.595,304.728
CWUR0200SAS2RS   ,CWUR0200SAS2RS   ,"Rent of shelter in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1984-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,107.3,112.6,117.6,122.4,128.3,133.6,138.1,142.6,147.8,153.5,158.9,163.9,169.0,173.4,178.9,184.2,190.4,193.8,197.5,200.7,204.3,208.891,212.305,214.731,215.488,218.045,222.201,226.954,231.58,236.863,243.387,249.814,258.003,266.642,273.188,281.606
CWUR0200SAS367   ,CWUR0200SAS367   ,"Other services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,73.1,80.5,87.6,94.1,100.1,105.7,110.5,115.3,120.5,126.4,134.3,142.2,149.7,156.5,163.1,170.6,178.1,185.4,193.9,201.4,208.6,215.1,222.7,231.7,237.7,243.8,249.1,256.9,263.699,271.728,277.436,281.83,284.979,292.191,297.276,301.359,303.7,308.01,308.366,312.05,313.231,321.081,328.23
CWUR0200SAS4     ,CWUR0200SAS4     ,"Transportation services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,72.4,82.5,92.2,98.9,98.4,102.7,107.5,112.6,116.6,122.4,129.8,136.5,144.6,148.6,152.4,158.3,167.3,171.5,177.0,182.1,185.8,192.1,201.2,211.2,219.1,224.8,228.7,233.3,236.589,245.901,255.102,262.818,268.607,274.019,279.28,283.919,292.669,299.305,306.987,319.085,322.694,316.072,323.508
CWUR0200SASL2RS  ,CWUR0200SASL2RS  ,"Services less rent of shelter in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1984-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,106.2,109.2,113.2,118.7,123.9,130.4,135.3,140.4,144.9,150.1,155.3,160.4,164.7,169.0,176.3,184.7,189.3,198.0,205.3,213.9,220.8,227.766,238.687,240.024,246.251,250.8,255.562,261.739,268.32,270.517,275.394,279.8,283.692,287.071,292.977,302.05
CWUR0200SASL5    ,CWUR0200SASL5    ,"Services less medical care services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,66.6,77.6,87.1,96.8,100.1,103.1,107.1,111.0,114.9,119.3,124.3,129.6,135.2,139.5,144.0,148.5,153.8,159.1,164.4,169.0,173.2,179.6,186.5,191.5,197.4,202.4,207.7,212.5,217.738,224.485,225.875,228.806,231.902,235.778,240.849,246.321,249.948,255.083,260.523,267.032,272.444,277.174,286.228
CWUR0200SASLE    ,CWUR0200SASLE    ,"Services less energy services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8,67.4,78.5,87.9,97.2,99.7,103.1,107.3,112.5,117.6,122.9,128.9,135.6,142.4,147.7,152.9,158.8,165.5,171.0,176.7,182.5,187.6,193.8,200.8,208.5,213.7,219.1,223.8,229.1,234.878,240.743,245.452,248.752,252.626,258.544,264.332,269.559,275.196,282.337,287.945,295.412,302.853,310.188,318.36
CWUR0200SAT      ,CWUR0200SAT      ,"Transportation in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1966-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,35.1,36.6,38.1,40.3,40.5,42.0,46.9,50.6,55.0,59.2,62.0,71.2,83.4,93.5,97.4,99.2,103.5,105.8,100.4,103.8,106.7,112.6,118.6,121.6,123.2,126.0,130.7,136.4,140.9,141.7,139.4,142.4,152.6,154.5,152.1,155.9,161.1,172.6,180.8,186.414,197.663,178.429,193.833,214.549,219.986,219.012,215.73,194.725,188.041,192.789,201.355,200.5,192.304,226.066
CWUR0200SAT1     ,CWUR0200SAT1     ,"Private transportation in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,72.1,84.3,93.9,97.4,99.1,103.4,105.7,99.7,103.0,105.9,111.9,117.8,120.5,122.0,124.3,128.8,134.5,138.8,139.4,137.0,139.8,149.8,151.8,149.4,153.3,158.6,170.0,178.1,183.626,194.465,175.181,190.437,211.041,216.589,215.482,212.33,191.198,184.53,189.382,198.187,197.302,190.327,224.746
CWUR0200SATCLTB  ,CWUR0200SATCLTB  ,"Transportation commodities less motor fuel in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.81,105.818,107.352,107.283,106.809,106.398,105.283,102.499,101.948,102.822,105.44,124.221
CWUR0200SEEB     ,CWUR0200SEEB     ,"Tuition, other school fees, and childcare in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1977.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.508,1134.967,1151.272,1157.664,1176.468
CWUR0200SEFJ     ,CWUR0200SEFJ     ,"Dairy and related products in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.91,195.979,196.426,206.23,211.43
CWUR0200SEFV     ,CWUR0200SEFV     ,"Food away from home in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,78.1,86.6,92.8,96.6,100.0,103.5,106.7,109.8,113.5,117.8,122.4,128.6,133.1,136.3,139.0,142.0,145.9,150.1,154.6,158.6,162.6,167.3,172.0,175.8,179.4,184.6,190.8,196.0,202.739,212.688,221.031,223.296,229.101,235.823,241.526,248.08,255.938,262.518,266.865,273.634,281.308,288.718,303.673
CWUR0200SEHA     ,CWUR0200SEHA     ,"Rent of primary residence in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3,78.3,84.5,90.4,95.8,100.0,104.2,109.6,114.9,119.3,123.6,127.7,132.5,137.8,141.3,145.1,149.5,154.4,159.0,164.0,168.8,173.4,179.0,185.7,191.4,196.0,199.1,202.2,205.7,211.182,215.694,220.321,222.726,226.075,231.226,236.321,241.78,248.358,255.321,262.797,271.075,279.559,288.167,296.652
CWUR0200SEHC     ,CWUR0200SEHC     ,"Owners' equivalent rent of residences in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1984-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,107.1,112.2,117.6,122.4,129.0,134.2,138.8,143.5,148.9,154.6,160.1,165.1,170.3,174.6,179.9,185.5,192.6,195.6,198.3,201.2,204.5,207.956,210.96,214.25,215.917,218.201,222.057,226.816,230.875,235.586,241.965,248.375,256.481,265.137,272.542,280.494
CWUR0200SEHC01   ,CWUR0200SEHC01   ,"Owners' equivalent rent of primary residence in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1984-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,107.1,112.2,117.6,122.4,129.0,134.2,138.8,143.5,148.9,154.6,160.1,165.1,170.3,174.6,179.9,185.5,192.6,195.6,198.3,201.2,204.5,207.956,210.96,214.25,215.924,218.203,222.066,226.823,230.881,235.594,241.965,248.366,256.476,265.129,272.527,280.478
CWUR0200SEHF     ,CWUR0200SEHF     ,"Energy services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6,62.1,70.1,79.0,90.8,103.2,106.0,108.5,107.0,104.6,104.2,105.6,104.0,105.7,107.6,111.8,109.7,108.4,113.8,116.5,114.7,114.4,124.9,134.6,124.8,139.5,147.1,163.0,169.2,176.606,194.334,176.144,181.819,183.873,178.225,182.997,193.529,185.21,182.998,189.613,187.144,184.286,184.236,201.761
CWUR0200SEHF01   ,CWUR0200SEHF01   ,"Electricity in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,69.8,76.9,84.8,93.4,100.1,106.6,111.6,116.6,116.7,116.6,117.7,116.8,119.6,120.2,120.8,118.5,125.0,126.2,127.0,126.2,124.3,124.7,125.7,125.2,127.0,129.2,132.4,142.9,155.67,162.883,170.944,178.828,185.117,188.563,190.384,195.6,200.57,200.973,204.392,202.418,201.519,201.622,205.464
CWUR0200SEHF02   ,CWUR0200SEHF02   ,"Utility (piped) gas service in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4,55.2,64.0,73.9,88.4,106.1,105.5,105.7,98.5,92.9,92.4,94.1,91.7,92.2,95.6,103.6,101.7,92.0,101.9,106.8,102.7,104.5,128.2,149.3,127.5,163.7,180.5,218.8,216.8,214.377,252.49,180.978,181.705,174.67,153.504,163.087,183.448,149.067,141.703,153.608,150.724,144.78,144.298,184.254
CWUR0200SEMC     ,CWUR0200SEMC     ,"Professional services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6,71.9,80.7,87.8,93.8,100.0,106.3,111.5,117.6,125.1,134.0,141.9,151.0,160.4,170.2,179.1,188.9,197.5,204.5,211.6,221.0,230.9,242.0,253.6,262.7,270.8,286.1,298.3,307.5,318.818,330.417,343.259,353.864,362.149,370.221,378.114,387.064,392.659,408.055,417.579,419.291,423.021,429.923,438.841
CWUR0200SETA     ,CWUR0200SETA     ,"New and used motor vehicles in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,100.4,101.4,102.4,99.6,96.0,93.0,94.9,95.1,94.011,93.66,92.464,96.946,100.23,101.057,100.65,99.839,99.337,98.25,95.749,96.061,96.891,99.644,115.979
CWUR0200SETA01   ,CWUR0200SETA01   ,"New vehicles in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7,82.1,88.8,94.5,97.7,99.9,102.4,105.7,110.1,113.0,115.1,118.2,120.4,125.1,128.1,132.2,137.6,141.1,143.5,143.9,143.4,142.9,142.6,142.4,139.5,137.2,136.3,136.0,135.0,134.344,133.097,133.52,135.302,139.053,141.466,142.441,142.196,143.007,142.727,141.269,139.837,140.58,143.571,152.481
CWUR0200SETA02   ,CWUR0200SETA02   ,"Used cars and trucks in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,60.2,62.4,76.9,88.8,98.7,112.5,113.7,108.7,113.0,117.5,119.7,116.3,116.9,122.5,134.0,142.6,159.2,159.5,153.3,152.4,153.8,158.1,160.8,153.5,144.5,134.8,141.6,142.3,137.741,136.533,128.417,144.557,151.824,153.405,152.054,150.589,148.075,144.704,138.739,138.138,139.441,144.213,183.147
CWUR0200SETB     ,CWUR0200SETB     ,"Motor fuel in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,70.4,96.9,107.0,102.1,99.6,98.3,99.0,76.1,81.0,81.3,90.1,103.2,100.5,97.1,95.5,97.5,98.5,107.3,106.5,93.6,101.4,131.9,128.9,120.1,138.2,163.1,199.5,226.8,248.927,286.269,207.149,246.347,314.032,322.888,315.426,301.861,216.789,191.367,214.702,240.811,232.23,189.467,263.994
CWUR0200SETB01   ,CWUR0200SETB01   ,"Gasoline (all types) in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,70.5,96.9,107.0,102.1,99.7,98.2,99.0,75.9,80.9,81.2,90.1,103.0,100.4,97.0,95.3,97.3,98.3,107.1,106.3,93.1,100.9,131.3,128.3,119.6,137.5,162.3,198.6,225.7,247.739,284.409,206.995,245.97,313.389,321.763,314.097,299.71,215.322,190.279,213.419,239.113,230.656,188.059,262.682
CWUR0200SETE     ,CWUR0200SETE     ,"Motor vehicle insurance in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1977.12=100,2017-M12,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.903,741.709,744.438,710.104,737.496
CWUR0200SS47014  ,CWUR0200SS47014  ,"Gasoline, unleaded regular in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M06,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7,96.6,106.9,102.0,99.7,98.3,99.3,75.6,80.0,80.0,88.2,100.9,98.6,95.2,93.3,95.6,96.7,105.7,104.8,91.1,98.9,129.9,126.9,118.0,136.2,161.1,197.6,224.8,246.519,283.405,205.355,244.465,312.278,320.655,311.999,296.672,210.858,184.547,207.288,232.705,224.292,182.029,255.969
CWUR0200SS47015  ,CWUR0200SS47015  ,"Gasoline, unleaded midgrade in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1993.12=100,1993-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,108.6,118.1,117.0,103.8,112.2,144.0,140.3,130.9,150.1,176.6,215.5,245.5,270.033,309.485,226.712,269.146,341.345,349.346,343.081,331.819,244.182,221.75,247.418,274.592,266.278,223.501,302.441
CWUR0200SS47016  ,CWUR0200SS47016  ,"Gasoline, unleaded premium in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1981-M08,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,99.7,101.3,82.5,86.5,87.5,96.2,108.8,104.3,101.2,99.8,101.9,102.2,110.2,109.2,97.3,105.1,133.7,130.6,122.3,139.1,162.5,196.4,221.2,242.284,277.295,205.499,241.048,303.013,312.667,309.509,298.5,227.882,212.903,236.531,261.474,254.384,216.474,282.497
CWUR0230SA0      ,CWUR0230SA0      ,"All items in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.614,103.21,104.151,110.083
CWUR0230SA0E     ,CWUR0230SA0E     ,"Energy in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.753,102.536,92.044,114.705
CWUR0230SA0L1E   ,CWUR0230SA0L1E   ,"All items less food and energy in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.376,103.536,105.442,109.68
CWUR0230SA0L2    ,CWUR0230SA0L2    ,"All items less shelter in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.53,102.392,102.71,109.647
CWUR0230SA0L5    ,CWUR0230SA0L5    ,"All items less medical care in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.668,103.115,103.754,110.163
CWUR0230SA0LE    ,CWUR0230SA0LE    ,"All items less energy in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.257,103.286,105.35,109.691
CWUR0230SAA      ,CWUR0230SAA      ,"Apparel in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.607,102.234,95.017,95.568
CWUR0230SAC      ,CWUR0230SAC      ,"Commodities in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.808,102.25,101.254,110.983
CWUR0230SACL1    ,CWUR0230SACL1    ,"Commodities less food in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.441,102.408,99.402,111.667
CWUR0230SACL11   ,CWUR0230SACL11   ,"Commodities less food and beverages in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.486,102.384,99.231,111.868
CWUR0230SAD      ,CWUR0230SAD      ,"Durables in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.27,101.094,103.206,116.78
CWUR0230SAE      ,CWUR0230SAE      ,"Education and communication in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.628,99.199,100.866,101.905
CWUR0230SAEC     ,CWUR0230SAEC     ,"Education and communication commodities in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.82,97.855,91.513,86.029
CWUR0230SAES     ,CWUR0230SAES     ,"Education and communication services in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.692,99.305,101.618,103.194
CWUR0230SAF      ,CWUR0230SAF      ,"Food and beverages in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.649,102.022,104.729,109.455
CWUR0230SAF1     ,CWUR0230SAF1     ,"Food in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.619,101.954,104.794,109.657
CWUR0230SAF11    ,CWUR0230SAF11    ,"Food at home in East North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.293,103.394,107.143
